Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18-August-2022,1499.20,1513.50,1499.20,1511.45,1506.858598664001170217,82036,4562,123616652.00,37239,45.39,14.30,12.25
17-August-2022,1500.00,1512.00,1486.05,1509.20,1503.818169304184680642,196144,6526,294964911.00,109808,55.98,25.95,9.20
16-August-2022,1490.00,1508.60,1488.25,1501.95,1502.020133565312526116,131621,6033,197697392.00,65824,50.01,20.35,11.95
12-August-2022,1481.00,1488.80,1476.00,1484.75,1484.187859902618850438,310327,12887,460583566.00,200823,64.71,12.80,3.75
11-August-2022,1480.00,1491.00,1474.65,1486.75,1483.142580609136425961,322358,6769,478102876.00,239065,74.16,16.35,6.75
10-August-2022,1462.00,1471.60,1449.40,1466.00,1465.454022401285308096,283823,6792,415929557.00,210069,74.01,22.20,4.00
8-August-2022,1428.45,1464.00,1427.15,1460.95,1454.503828938715767590,188564,7804,274267060.00,104860,55.61,36.85,32.50
5-August-2022,1430.00,1436.20,1421.45,1426.55,1429.308187138907929525,132757,5040,189750667.00,49439,37.24,14.75,-3.45
4-August-2022,1437.25,1446.65,1413.40,1430.35,1429.217056886206872743,144833,5747,206997794.00,76965,53.14,33.25,-6.90
3-August-2022,1424.75,1435.40,1417.05,1433.15,1425.295342571688723136,160346,6297,228540407.00,107765,67.21,18.35,8.40
2-August-2022,1442.00,1443.80,1423.00,1428.85,1431.027210407416062943,128370,7934,183700963.00,49342,38.44,20.80,-13.15
1-August-2022,1435.25,1448.00,1429.50,1445.15,1436.174781270293159154,1002493,21882,1439755165.00,909826,90.76,18.50,9.90
29-July-2022,1430.35,1438.00,1415.00,1434.45,1428.764913049531752498,438123,24440,625974770.00,277763,63.40,23.00,4.10
28-July-2022,1410.35,1424.20,1410.35,1416.95,1419.055517266972739707,188626,7919,267670766.00,86798,46.02,13.85,6.60
27-July-2022,1390.00,1406.00,1384.30,1404.10,1400.379487595187800702,209717,6214,293683385.00,149977,71.51,21.70,14.10
26-July-2022,1396.50,1402.00,1386.10,1392.55,1397.996808691891325146,305204,6290,426674218.00,212787,69.72,15.90,-3.95
25-July-2022,1393.00,1404.55,1383.10,1396.10,1392.747840243949711214,386965,17519,538944668.00,211982,54.78,21.45,3.10
22-July-2022,1362.00,1397.00,1362.00,1392.85,1385.057912604144668948,501946,19809,695224279.00,257492,51.30,35.00,30.85
21-July-2022,1361.50,1369.35,1358.00,1361.00,1364.292293981208176385,262561,13404,358209949.00,167668,63.86,11.35,-0.50
20-July-2022,1361.50,1371.45,1355.50,1365.70,1365.316799572790116864,307109,13008,419301077.00,236786,77.10,15.95,4.20
19-July-2022,1339.45,1358.40,1338.30,1347.60,1348.900824339253845500,200039,11959,269832772.00,85261,42.62,20.10,8.15
18-July-2022,1352.00,1365.80,1342.00,1347.65,1356.837503897795646646,1083946,23839,1470738585.00,912160,84.15,23.80,-4.35
15-July-2022,1355.00,1365.25,1346.65,1363.85,1358.863098646066011337,248018,11629,337022508.00,154665,62.36,18.60,8.85
14-July-2022,1363.40,1372.50,1348.95,1351.30,1360.474787293570741925,278788,8783,379284045.00,183256,65.73,23.55,-12.10
13-July-2022,1393.50,1394.45,1354.30,1357.65,1371.370846315888300150,170421,8737,233710391.00,83288,48.87,40.15,-35.85
12-July-2022,1407.00,1407.00,1389.35,1391.65,1394.097675390283739127,105308,6064,146809638.00,63442,60.24,17.65,-15.35
11-July-2022,1395.00,1409.75,1394.00,1405.55,1402.661692634495212004,323413,7036,453639026.00,256600,79.34,15.75,10.55
8-July-2022,1404.50,1408.00,1394.30,1396.75,1401.683565829818851575,382228,16508,535762706.00,237951,62.25,13.70,-7.75
7-July-2022,1384.00,1398.00,1374.40,1396.05,1388.224006694861030914,512632,22386,711648049.00,306782,59.84,23.60,12.05
6-July-2022,1349.00,1373.50,1348.60,1371.50,1363.101404820131348879,332854,9488,453713755.00,261429,78.54,24.90,22.50
5-July-2022,1368.00,1378.80,1348.25,1352.00,1369.476182846155606931,174748,7039,239313224.00,75240,43.06,30.55,-16.00
4-July-2022,1353.45,1360.10,1342.50,1355.40,1350.583918015964041437,215359,6821,290860402.00,130243,60.48,17.60,1.95
1-July-2022,1346.50,1360.00,1330.30,1353.65,1345.084476872065920357,243688,9029,327780946.00,175256,71.92,29.70,7.15
30-June-2022,1331.60,1353.55,1331.60,1347.50,1347.270980151466994004,182482,9992,245852703.00,91937,50.38,21.95,15.90
29-June-2022,1330.25,1350.75,1330.25,1343.95,1344.045381301341306299,266233,7024,357829234.00,210740,79.16,20.50,13.70
28-June-2022,1340.60,1351.00,1339.00,1345.65,1344.687961178620283372,100151,4765,134671844.00,57491,57.40,12.00,5.05
27-June-2022,1363.25,1375.90,1352.00,1356.10,1362.985081753837385725,259682,14101,353942692.00,135920,52.34,23.90,-7.15
24-June-2022,1341.65,1361.00,1340.00,1353.90,1355.306698745930873923,295518,14507,400517525.00,147929,50.06,21.00,12.25
23-June-2022,1331.00,1347.70,1318.30,1336.90,1337.799685177175848160,198842,14070,266010765.00,73673,37.05,29.40,5.90
22-June-2022,1329.50,1336.80,1323.35,1330.25,1330.164345955736684213,176670,6433,235000135.00,100632,56.96,13.45,0.75
21-June-2022,1338.20,1354.25,1324.05,1335.85,1340.147069524376529734,181404,8665,243108039.00,96150,53.00,30.20,-2.35
20-June-2022,1295.25,1325.00,1294.05,1322.00,1313.330506666556196054,482783,25794,634053642.00,249752,51.73,30.95,26.75
17-June-2022,1275.00,1297.45,1271.75,1290.10,1282.697016149797304175,166999,11467,214209119.00,89397,53.53,25.70,15.10
16-June-2022,1314.00,1320.60,1278.00,1281.15,1297.208091820554167569,521539,30392,676544611.00,391157,75.00,42.60,-32.85
15-June-2022,1301.00,1315.85,1298.50,1307.85,1309.320402417929681129,374039,10647,489736894.00,277915,74.30,17.35,6.85
14-June-2022,1310.00,1326.15,1306.20,1310.85,1316.900497543850787356,316756,18787,417136134.00,195066,61.58,19.95,0.85
13-June-2022,1320.00,1330.55,1308.90,1327.30,1317.995257828005748890,452957,14133,596995178.00,374354,82.65,21.65,7.30
10-June-2022,1365.00,1365.00,1343.30,1350.65,1351.352625121346133103,148336,7588,200454243.00,98755,66.58,21.70,-14.35
9-June-2022,1359.05,1381.35,1357.40,1377.35,1368.665767732767696464,192821,7798,263907502.00,140056,72.64,23.95,18.30
8-June-2022,1367.50,1381.40,1357.20,1367.30,1369.857526619126697274,286636,13530,392650482.00,161558,56.36,24.20,-0.20
7-June-2022,1364.40,1373.75,1355.30,1362.85,1362.276526389507862736,157070,8544,213972774.00,100446,63.95,18.45,-1.55
6-June-2022,1374.05,1387.40,1361.65,1377.60,1379.987094891027455420,113056,5284,156015821.00,50713,44.86,25.75,3.55
3-June-2022,1395.00,1401.40,1376.00,1380.25,1388.888436913923559464,154630,10784,214763819.00,72494,46.88,25.40,-14.75
2-June-2022,1388.00,1388.00,1378.90,1385.10,1383.299216315129256275,154654,10083,213932757.00,54589,35.30,9.10,-2.90
1-June-2022,1383.85,1400.80,1379.80,1396.30,1392.446349237483450203,101965,5322,141980792.00,32308,31.69,21.00,12.45
31-May-2022,1397.00,1404.80,1380.00,1387.45,1396.935812509564723114,91482,4002,127794482.00,30020,32.82,24.80,-9.55
30-May-2022,1408.20,1420.55,1399.00,1400.75,1408.537932297548914868,163805,7615,230725556.00,81563,49.79,21.55,-7.45
27-May-2022,1374.00,1394.50,1371.45,1391.60,1378.984737911277294098,1269551,24054,1750691453.00,1127785,88.83,23.05,17.60
26-May-2022,1335.00,1370.55,1335.00,1367.70,1353.003404196192858135,359850,13364,486878275.00,153984,42.79,35.55,32.70
25-May-2022,1327.50,1336.00,1323.05,1328.40,1330.157615750257530753,432958,18843,575902381.00,243029,56.13,12.95,0.90
24-May-2022,1297.70,1325.30,1296.20,1318.95,1313.336715580613887293,106241,4721,139530206.00,31799,29.93,29.10,21.25
23-May-2022,1313.00,1329.55,1299.00,1302.90,1323.763751915881383768,382983,10641,506979013.00,306833,80.12,30.55,-10.10
20-May-2022,1300.00,1324.20,1292.20,1320.70,1312.957950443058746307,341264,16911,448065282.00,185839,54.46,32.00,20.70
19-May-2022,1285.00,1296.60,1278.30,1287.20,1285.906145014709129207,335166,33837,430992019.00,185442,55.33,18.30,2.20
18-May-2022,1322.00,1333.00,1310.00,1314.35,1322.229304748889648103,234160,14487,309613214.00,88470,37.78,23.00,-7.65
17-May-2022,1314.00,1317.00,1298.35,1314.05,1307.062814475880062366,638165,19264,834121741.00,487553,76.40,18.65,0.05
16-May-2022,1297.00,1311.80,1285.00,1305.10,1299.955066771406127258,146395,6263,190306922.00,57360,39.18,26.80,8.10
13-May-2022,1317.00,1317.00,1287.05,1290.95,1301.080743541337492048,389864,32119,507244543.00,178690,45.83,29.95,-26.05
12-May-2022,1328.90,1328.90,1293.35,1303.10,1307.737140922124298555,227388,14562,297363733.00,115982,51.01,35.55,-25.80
11-May-2022,1354.00,1355.45,1328.70,1348.10,1342.845357219806652373,283117,18711,380182349.00,125587,44.36,26.75,-5.90
10-May-2022,1315.00,1352.95,1315.00,1341.35,1336.834089349489935740,456119,26316,609755428.00,210859,46.23,37.95,26.35
9-May-2022,1305.00,1326.40,1295.70,1320.10,1306.253028695703718238,489237,44849,639067313.00,230823,47.18,30.70,15.10
6-May-2022,1339.80,1339.80,1313.10,1317.60,1322.347537925520889880,202634,13976,267952571.00,120842,59.64,26.70,-22.20
5-May-2022,1376.00,1376.00,1346.50,1352.70,1361.755756888520402860,433003,21087,589644328.00,241475,55.77,29.50,-23.30
4-May-2022,1403.00,1403.00,1349.50,1356.25,1371.808559750958260096,188884,12336,259112688.00,92893,49.18,53.50,-46.75
2-May-2022,1363.00,1405.95,1363.00,1403.10,1390.508688249709789758,387650,25822,539030693.00,237440,61.25,42.95,40.10
29-April-2022,1379.90,1404.70,1372.00,1384.75,1390.304738410391080223,226194,11568,314478590.00,75211,33.25,32.70,4.85
28-April-2022,1375.00,1375.80,1362.00,1371.05,1368.488125416678310371,250493,18002,342796696.00,136217,54.38,13.80,-3.95
27-April-2022,1360.00,1378.30,1355.25,1372.65,1370.184743295572605601,359986,21776,493247325.00,223863,62.19,23.05,12.65
26-April-2022,1374.80,1383.80,1357.15,1372.35,1371.446022627322668033,198963,11434,272867015.00,76232,38.31,26.65,-2.45
25-April-2022,1352.60,1370.70,1323.90,1365.55,1351.123612959687858953,274235,14205,370525384.00,98741,36.01,46.80,12.95
22-April-2022,1358.75,1375.45,1349.55,1355.45,1371.492142458539720494,1157614,13170,1587658505.00,1030244,89.00,25.90,-3.30
21-April-2022,1364.90,1379.70,1353.35,1374.25,1365.855833563923004335,563772,34394,770031275.00,272581,48.35,26.35,9.35
20-April-2022,1355.00,1360.00,1336.00,1354.65,1346.847661284422257616,888415,49512,1196559665.00,333277,37.51,24.00,-0.35
19-April-2022,1385.00,1388.60,1328.00,1343.30,1355.343057445044938245,2091982,43353,2835353280.00,1591633,76.08,60.60,-41.70
18-April-2022,1440.00,1440.00,1390.10,1395.35,1410.101833699236059916,493756,28416,696246241.00,273879,55.47,49.90,-44.65
13-April-2022,1492.90,1501.95,1462.35,1464.85,1475.467552385011493610,286246,12233,422346685.00,149371,52.18,39.60,-28.05
12-April-2022,1483.90,1507.00,1481.00,1493.25,1492.476159892410778750,463987,23906,692489536.00,250631,54.02,26.00,9.35
11-April-2022,1510.00,1510.00,1494.00,1496.20,1500.830791084655189907,413938,31330,621250896.00,232309,56.12,16.00,-13.80
8-April-2022,1513.00,1525.00,1496.95,1515.10,1510.628579535949414801,472233,28624,713368666.00,160119,33.91,28.05,2.10
7-April-2022,1543.75,1543.75,1514.00,1516.90,1524.974086678731726935,263571,11986,401938945.00,108276,41.08,29.75,-26.85
6-April-2022,1599.00,1599.00,1548.45,1550.80,1566.373291439433233095,333541,17055,522449714.00,138058,41.39,50.55,-48.20
5-April-2022,1671.00,1671.00,1602.00,1607.15,1620.848900623374217125,410187,21362,664851148.00,140097,34.15,69.00,-63.85
4-April-2022,1562.30,1721.85,1562.30,1656.45,1650.858319996786199768,3684112,165536,6081946947.00,1372002,37.24,159.55,94.15
1-April-2022,1474.00,1509.90,1471.00,1506.30,1497.924407258697651465,178324,7898,267115872.00,86939,48.75,38.90,32.30
31-March-2022,1478.00,1484.35,1465.60,1469.95,1475.604354648881914476,66274,3825,97794203.00,21407,32.30,18.75,-8.05
30-March-2022,1465.00,1483.00,1454.10,1476.40,1465.778865390111460417,349900,14025,512876025.00,259859,74.27,28.90,11.40
29-March-2022,1440.00,1460.00,1430.00,1452.95,1441.889463867882939401,294890,15087,425198784.00,161395,54.73,30.00,12.95
28-March-2022,1432.15,1436.80,1401.60,1432.90,1416.251356591548248819,322868,22275,457262243.00,121921,37.76,35.20,0.75
25-March-2022,1448.00,1451.10,1418.80,1431.75,1432.292412353696142993,404381,23055,579191838.00,272855,67.47,32.30,-16.25
24-March-2022,1466.00,1466.05,1434.95,1442.70,1448.941264424430059104,170544,7627,247108239.00,95591,56.05,31.10,-23.30
23-March-2022,1502.00,1517.80,1464.00,1475.65,1493.468110478703190044,228931,14055,341901148.00,101757,44.45,53.80,-26.35
22-March-2022,1485.00,1497.95,1457.15,1494.45,1475.511008519832049243,490620,17910,723915211.00,207725,42.34,40.80,9.45
21-March-2022,1487.00,1493.70,1471.75,1486.05,1484.157001291759668798,219081,13588,325150600.00,131386,59.97,21.95,-0.95
17-March-2022,1474.65,1489.90,1469.70,1480.25,1481.729466987177056713,131873,7448,195400110.00,52336,39.69,20.20,5.60
16-March-2022,1450.00,1454.85,1436.60,1447.85,1447.250633570560666550,115220,5868,166752218.00,55735,48.37,18.25,-2.15
15-March-2022,1445.00,1449.95,1412.15,1423.80,1434.763370605861287729,273660,11997,392637344.00,130442,47.67,37.80,-21.20
14-March-2022,1411.00,1449.90,1411.00,1442.40,1433.481406607283274997,690541,32838,989877684.00,319136,46.22,38.90,31.40
11-March-2022,1390.00,1409.00,1373.65,1397.00,1396.254129611999907121,215335,8693,300662383.00,146005,67.80,35.35,7.00
10-March-2022,1426.30,1426.30,1380.20,1392.10,1408.760984283198214549,297516,13471,419128933.00,162416,54.59,46.10,-34.20
9-March-2022,1334.40,1374.60,1319.15,1370.75,1348.230833255265945564,277538,17307,374185289.00,110439,39.79,55.45,36.35
8-March-2022,1300.00,1334.55,1292.00,1327.05,1303.981756651708796462,469541,22313,612272898.00,263140,56.04,42.55,27.05
7-March-2022,1320.00,1330.55,1297.40,1323.70,1312.281302219404494768,900647,78239,1181902218.00,420541,46.69,33.15,3.70
4-March-2022,1362.00,1385.60,1336.65,1366.60,1355.758994928172032491,327101,15112,443470123.00,188963,57.77,48.95,4.60
3-March-2022,1384.50,1392.25,1363.10,1370.25,1380.849490630463007452,782536,33629,1080564437.00,570824,72.95,29.15,-14.25
2-March-2022,1385.00,1397.95,1355.00,1374.55,1373.096749026836845454,854944,83439,1173920827.00,568141,66.45,42.95,-10.45
28-February-2022,1435.15,1438.20,1414.40,1426.70,1426.205722131446516634,674434,13294,961881630.00,537053,79.63,23.80,-8.45
25-February-2022,1444.00,1465.95,1431.90,1455.65,1454.964561723586568816,390256,25501,567808650.00,221980,56.88,34.05,11.65
24-February-2022,1440.00,1473.50,1408.10,1419.60,1452.311480234554413502,672765,56159,977064333.00,401182,59.63,65.40,-20.40
23-February-2022,1526.00,1526.00,1496.60,1501.90,1513.230147055230015101,204617,12512,309632613.00,126505,61.83,29.40,-24.10
22-February-2022,1495.00,1522.15,1490.00,1511.45,1508.398672617606501121,189998,9696,286592731.00,109610,57.69,32.15,16.45
21-February-2022,1502.00,1529.90,1495.55,1521.75,1516.904391514858333439,235659,16917,357472172.00,148685,63.09,34.35,19.75
18-February-2022,1497.00,1517.25,1491.00,1512.65,1507.348342553282730820,139914,7311,210899136.00,83431,59.63,26.25,15.65
17-February-2022,1515.00,1522.00,1502.30,1506.30,1513.244265428016475991,192037,11423,290598889.00,97496,50.77,19.70,-8.70
16-February-2022,1526.05,1533.75,1507.15,1516.05,1519.795110009693979548,265113,14109,402917441.00,132482,49.97,26.60,-10.00
15-February-2022,1474.90,1524.95,1472.60,1518.20,1497.152280238865459240,142507,6917,213354680.00,67898,47.65,52.35,43.30
14-February-2022,1462.05,1498.40,1462.05,1473.05,1480.427256402273148978,317973,23695,470735896.00,161100,50.66,36.35,11.00
11-February-2022,1508.45,1524.95,1501.00,1518.85,1511.513089234177768708,137212,9224,207397734.00,76873,56.02,23.95,10.40
10-February-2022,1510.60,1535.00,1501.45,1524.15,1524.244649823231115823,355549,26181,541943661.00,274507,77.21,33.55,13.55
9-February-2022,1476.55,1499.25,1467.00,1497.70,1487.695868056266508323,97678,6022,145315157.00,30404,31.13,32.25,21.15
8-February-2022,1473.50,1479.00,1445.00,1461.10,1459.416266688107614915,286057,23665,417476239.00,150208,52.51,34.00,-12.40
7-February-2022,1514.00,1519.15,1460.00,1468.60,1479.507625421494959177,233692,27979,345749096.00,124308,53.19,59.15,-45.40
4-February-2022,1535.00,1535.00,1513.70,1524.25,1520.751364080748295724,302768,9938,460434849.00,224910,74.28,21.30,-10.75
3-February-2022,1529.00,1539.40,1508.25,1514.35,1527.900635841458308860,332001,18078,507264539.00,208963,62.94,31.15,-14.65
2-February-2022,1512.00,1535.00,1504.95,1531.20,1525.654452384336330403,429197,21172,654806314.00,274633,63.99,30.05,19.20
1-February-2022,1500.00,1516.90,1474.20,1498.40,1485.630679743064702899,1155466,12487,1716595739.00,875747,75.79,42.70,-1.60
31-January-2022,1473.70,1491.20,1466.75,1485.55,1478.992022684310018903,185150,13133,273835373.00,97152,52.47,24.45,11.85
28-January-2022,1485.00,1486.35,1460.05,1463.30,1476.516704025702120223,297563,21058,439356740.00,163864,55.07,26.30,-21.70
27-January-2022,1460.00,1483.65,1435.25,1476.30,1451.637447620896633176,247236,16175,358897036.00,131408,53.15,48.40,16.30
25-January-2022,1464.00,1494.40,1444.05,1487.25,1464.956513223411797484,362501,35408,531048201.00,215960,59.58,50.35,23.25
24-January-2022,1518.95,1520.15,1467.95,1487.45,1492.984049558931634403,130592,10642,194971773.00,63085,48.31,52.20,-31.50
21-January-2022,1500.00,1528.90,1486.30,1520.70,1509.745471498628672640,256321,15787,386979469.00,159708,62.31,42.60,20.70
20-January-2022,1525.15,1526.95,1500.00,1509.70,1512.250692977997621081,190843,16432,288602459.00,105147,55.10,26.95,-15.45
19-January-2022,1535.00,1539.00,1513.35,1518.55,1525.580268595041322314,193600,14419,295352340.00,93413,48.25,25.65,-16.45
18-January-2022,1531.50,1550.00,1523.25,1529.60,1538.413853691785107714,357984,21119,550727545.00,212208,59.28,26.75,-1.90
17-January-2022,1545.00,1556.45,1519.65,1521.55,1532.675670491675309178,448365,30148,687198127.00,217936,48.61,36.80,-23.45
14-January-2022,1530.00,1548.45,1519.65,1545.25,1535.259480786825251601,262320,14453,402729267.00,137340,52.36,28.80,15.25
13-January-2022,1559.00,1559.00,1520.55,1528.35,1536.755368361046594485,519246,7900,797954078.00,447304,86.14,38.45,-30.65
12-January-2022,1571.00,1576.00,1552.00,1556.55,1562.662240669474051835,148893,5142,232669469.00,98274,66.00,24.00,-14.45
11-January-2022,1564.00,1568.55,1548.00,1565.70,1560.384764854115432492,98811,4358,154183179.00,37944,38.40,20.55,1.70
10-January-2022,1558.65,1571.75,1545.05,1558.85,1558.086081714668452779,111975,8135,174466689.00,47743,42.64,26.70,0.20
7-January-2022,1538.10,1566.65,1535.45,1550.40,1552.826215597610673812,214956,13540,333789312.00,115232,53.61,31.20,12.30
6-January-2022,1540.55,1553.50,1530.05,1539.90,1540.118743149433686518,90321,5584,139105065.00,24955,27.63,23.45,-0.65
5-January-2022,1536.00,1572.00,1529.00,1564.65,1553.573504908357256137,199252,9978,309552628.00,123624,62.04,43.00,28.65
4-January-2022,1519.70,1532.40,1508.00,1528.40,1521.442273701334250989,255724,17009,389069304.00,148401,58.03,24.40,8.70
3-January-2022,1479.80,1522.90,1479.80,1519.70,1504.282484333519195079,600805,23794,903780438.00,397539,66.17,43.10,39.90
31-December-2021,1460.00,1484.85,1460.00,1479.80,1478.820767654603830206,185943,10947,274976370.00,123795,66.58,24.85,19.80
30-December-2021,1457.40,1465.90,1446.55,1461.55,1458.386322944559757894,126226,6426,184086272.00,88234,69.90,19.35,4.15
29-December-2021,1459.00,1461.15,1447.85,1453.65,1455.353269754768392370,161480,11559,235010446.00,111691,69.17,13.30,-5.35
28-December-2021,1461.00,1467.00,1454.00,1460.90,1461.906012857009208398,374115,10964,546920968.00,309849,82.82,13.00,-0.10
27-December-2021,1433.00,1453.60,1421.30,1450.15,1441.109056543138879962,236492,14054,340810763.00,128065,54.15,32.30,17.15
24-December-2021,1449.00,1449.00,1427.95,1439.30,1440.534210177796907591,120812,5079,174033819.00,62836,52.01,21.05,-9.70
23-December-2021,1454.00,1457.50,1437.00,1444.00,1450.353446464221918671,342612,16391,496908495.00,265144,77.39,20.50,-10.00
22-December-2021,1449.00,1455.90,1436.15,1445.30,1443.233644284982060481,243875,17724,351968605.00,178784,73.31,19.75,-3.70
21-December-2021,1436.00,1450.85,1430.00,1442.30,1440.888214483757678403,232633,15588,335198148.00,141468,60.81,20.85,6.30
20-December-2021,1457.00,1457.00,1414.00,1426.60,1449.452901690898153801,1108819,24660,1607180917.00,921153,83.08,43.00,-30.40
17-December-2021,1500.20,1500.25,1468.00,1472.90,1478.809659911080316415,554208,32158,819568144.00,342091,61.73,32.25,-27.30
16-December-2021,1504.10,1516.20,1493.65,1500.20,1504.529877579646504032,191063,10415,287459992.00,115570,60.49,22.55,-3.90
15-December-2021,1497.35,1520.00,1496.00,1500.85,1503.295149306095511903,263653,12793,396348276.00,179529,68.09,24.00,3.50
14-December-2021,1509.75,1514.70,1497.25,1503.50,1505.039504650530684221,150843,6444,227024674.00,99679,66.08,17.45,-6.25
13-December-2021,1527.05,1537.45,1508.00,1510.65,1525.942398283656424795,326275,7124,497876856.00,239529,73.41,29.45,-16.40
10-December-2021,1528.90,1528.90,1508.55,1522.35,1521.850307795453160236,147663,10542,224720982.00,78585,53.22,20.35,-6.55
9-December-2021,1549.00,1554.80,1522.10,1527.50,1530.388414728413555599,375166,10022,574149700.00,299137,79.73,32.70,-21.50
8-December-2021,1540.00,1555.60,1535.70,1553.45,1531.131921189114692263,661736,7569,1013205113.00,594398,89.82,19.90,13.45
7-December-2021,1510.00,1532.00,1510.00,1525.45,1524.574030266045876213,398202,13494,607088428.00,278269,69.88,22.00,15.45
6-December-2021,1515.70,1519.15,1497.10,1505.40,1506.516905167651018200,128511,5702,193603994.00,74335,57.84,22.05,-10.30
3-December-2021,1533.00,1536.00,1507.55,1513.10,1521.285550055380868141,190499,5315,289803376.00,147024,77.18,28.45,-19.90
2-December-2021,1515.00,1528.95,1501.05,1525.65,1519.868436494827436320,92024,6395,139864373.00,34979,38.01,27.90,10.65
1-December-2021,1490.55,1507.00,1488.00,1504.60,1499.176737544861652452,129565,11031,194240834.00,47238,36.46,19.00,14.05
30-November-2021,1494.00,1529.05,1486.25,1493.60,1509.684112094912480640,102663,5688,154988700.00,34848,33.94,42.80,-0.40
29-November-2021,1485.15,1507.30,1461.50,1501.20,1484.081615648036806608,306032,25958,454176465.00,140715,45.98,45.80,16.05
26-November-2021,1506.00,1507.10,1485.55,1490.10,1497.253636303257729219,120452,9108,180347195.00,62578,51.95,21.55,-15.90
25-November-2021,1507.00,1533.00,1506.60,1524.25,1517.995596855668710662,111057,10252,168584037.00,45704,41.15,26.40,17.25
24-November-2021,1523.00,1536.45,1514.70,1518.35,1526.724924955677447020,156241,11518,238537029.00,56647,36.26,21.75,-4.65
23-November-2021,1510.00,1527.40,1496.70,1516.80,1516.643037442153975599,104588,5724,158622662.00,44384,42.44,30.70,6.80
22-November-2021,1539.60,1553.40,1499.05,1515.20,1514.941473473686109043,998009,9076,1511925225.00,913327,91.51,54.35,-24.40
18-November-2021,1530.00,1543.00,1526.65,1538.75,1534.158816088665351544,132814,4537,203757769.00,73409,55.27,16.35,8.75
17-November-2021,1540.00,1543.80,1529.50,1530.65,1535.407493625983815541,81189,4729,124658199.00,39550,48.71,14.30,-9.35
16-November-2021,1558.00,1558.00,1541.85,1547.45,1547.374215194498887154,60206,3377,93161212.00,29882,49.63,16.15,-10.55
15-November-2021,1568.00,1571.80,1554.00,1557.00,1563.658189183975307054,155510,10231,243164485.00,80831,51.98,17.80,-11.00
12-November-2021,1555.00,1559.00,1545.05,1553.30,1552.239440191828829659,130116,9614,201971187.00,61112,46.97,13.95,-1.70
11-November-2021,1554.00,1555.00,1536.40,1548.40,1549.112191872456141490,1077841,4929,1669696634.00,1039134,96.41,18.60,-5.60
10-November-2021,1570.00,1570.00,1551.55,1555.05,1560.639620431115276476,1109680,9944,1731810574.00,1042289,93.93,18.45,-14.95
9-November-2021,1598.00,1598.00,1569.00,1571.15,1577.557843429496103589,305281,10241,481598436.00,230813,75.61,29.00,-26.85
8-November-2021,1590.00,1604.75,1571.00,1600.20,1582.599121502342197078,359705,16881,569268817.00,263997,73.39,33.75,10.20
4-November-2021,1599.95,1599.95,1589.75,1594.00,1594.614253089736700698,44664,7256,71221851.00,31302,70.08,10.20,-5.95
3-November-2021,1606.70,1610.00,1576.00,1581.85,1601.044691201515163086,130943,4207,209645595.00,87996,67.20,34.00,-24.85
2-November-2021,1609.45,1622.20,1600.50,1606.70,1610.800814629386057957,353535,16064,569474466.00,276032,78.08,21.70,-2.75
1-November-2021,1583.00,1611.50,1583.00,1606.15,1589.964733478299769324,257071,8086,408733824.00,179494,69.82,28.50,23.15
29-October-2021,1600.00,1602.00,1560.05,1582.35,1585.307732251521298174,246500,10875,390778356.00,136351,55.31,41.95,-17.65
28-October-2021,1643.30,1648.95,1586.90,1592.55,1613.467908529159713138,88684,5583,143088788.00,43558,49.12,62.05,-50.75
